date,actual_volatility,har_forecast,har_sentiment_forecast
1555,0.6724582931982966,0.19326652292836033,0.23899270087503002
1556,0.13635660591212082,0.19544572027470727,0.23899939858396807
1557,0.3509225999442254,0.24083862219991778,0.23914666209235722
1558,0.3072249609967838,0.22177447030461608,0.2390223872911658
1559,0.12986555354195134,0.23293147479473575,0.23905890945349587
1560,0.09097227879430339,0.23625501304656746,0.23905525014084325
1561,0.19506262854851042,0.23212109119144894,0.23903225046084894
1562,0.08061030875728108,0.20977168176973443,0.23900708828830605
1563,0.10114201477974281,0.21202306326323897,0.23901661204965008
1564,0.20037251960414934,0.20435274120619712,0.23900119658260868
1565,0.08150113315372447,0.19620799342006726,0.23899474431352993
1566,0.05522515926433293,0.19905236256024886,0.23900481432533785
1567,0.3890094541476024,0.1973289371127949,0.2389949826669358
1568,0.29272365126130323,0.19535453885720488,0.23899209670073576
1569,0.09628580288629895,0.20970542870529468,0.23904257332413623
1570,0.3459480010175112,0.21097878595181785,0.23902792225830535
1571,0.9222382088814187,0.2058606354629841,0.23900423311443925
1572,0.1452276596227734,0.21755294006537387,0.23904266640219482
1573,0.06016434621879228,0.3011613894491752,0.2393031568221102
1574,0.0295641032767597,0.25681814413326676,0.23905733832686316
1575,0.15818038069028625,0.2519469202922345,0.2390480960503343
1576,0.13127390568756314,0.2513051535320925,0.23904679675059132
1577,0.2776698325728417,0.24785079746769084,0.23904901863337716
1578,0.09769952742409149,0.20617589838305372,0.2390041093308325
1579,0.19277850195484802,0.20804946336471833,0.2390214109028374
1580,0.01003721945112752,0.2051550984570907,0.23900215635718433
1581,0.002508313553174031,0.2073808945034297,0.23901132845990228
1582,0.09752017071077934,0.20353385750066796,0.2389986523787926
1583,0.10848425749757133,0.20251461849901523,0.2389976182315601
1584,0.12012180049583328,0.1996225763192616,0.2389969176366265
1585,0.337856722173004,0.19958099444966215,0.23899748452204814
1586,0.26116827977171325,0.19865659462796115,0.23899715087090156
1587,0.0008363823600849984,0.2098759145465359,0.2390325262768002
1588,0.025045543191442334,0.21141098365130112,0.23902296825511887
1589,0.08320428097425273,0.20774728943088971,0.2390027553062104
1590,0.07946845817305219,0.20720195033204403,0.23900234882094337
1591,0.14630218865927333,0.20571820362258786,0.23900269231346807
1592,0.026159739797835934,0.19959128012502148,0.23899641151339446
1593,0.1236697222803343,0.19808842417218497,0.23899846588161416
1594,0.11305571936766534,0.19601658225053561,0.23899162561588352
1595,0.19550862941951014,0.18930460003211477,0.23899028835450403
1596,0.3069091944191049,0.18939818103188144,0.2389897999972296
1597,1.1133015720036454,0.19247809451077083,0.23899903024158514
1598,0.4473062556667545,0.19954864421637084,0.2390195979381024
1599,0.08693075749978457,0.32509320484725535,0.2394224093504939
1600,0.13020197214974275,0.2883151179134921,0.23913338359614614
1601,0.30924328671823303,0.27854907124575173,0.2390770507817757
1602,0.17533780900964785,0.2780008956223171,0.23907873091982473
1603,0.34523375564477915,0.28224916242474835,0.2391019433314942
1604,0.16667204388364845,0.2198405641506543,0.23902173010433866
1605,0.04965157237695821,0.22105743670077949,0.23904401275109535
1606,0.07077223694776216,0.21804045914592707,0.23901881356145296
1607,0.3142521898410244,0.21607286320239952,0.239010700685691
1608,0.06314939126351231,0.21161989672228482,0.23900673550128954
1609,0.26014643974659984,0.2191322663978204,0.2390371370159627
1610,0.45542497678944044,0.20846848417577918,0.23900343064536195
1611,0.2557299135068767,0.2140188412257244,0.23902435190748988
1612,0.09198047712908347,0.2325645263165349,0.23907669003595566
1613,0.33955518254511424,0.22960086440362962,0.23903924575838603
1614,0.10346366489277393,0.22254749515236077,0.23901822512803864
1615,0.059810998371610156,0.2338609176048924,0.2390554390218301
1616,0.2957258937720321,0.22634427927075468,0.23902243144202165
1617,0.3729664678375557,0.21583085596467708,0.23900987759317818
1618,0.2058358298866592,0.22149372058596095,0.23903576459300185
1619,0.26359108539361586,0.2312984397051069,0.23905809770935182
1620,0.028419539772449896,0.2227534194270948,0.23902607539837056
1621,0.4067275018759745,0.21554566269275327,0.23902807208680693
1622,0.32937384810326326,0.2103239431739093,0.23900661610134746
1623,0.009203164563833102,0.22326197381712148,0.23905927971460064
1624,0.02478833512730876,0.22002513629465767,0.23904198020853093
1625,0.0742502609150916,0.2120348623623287,0.2390078273104745
1626,0.46315127336966655,0.2083636486921039,0.2390042360503754
1627,0.07645378411532429,0.20771756099454916,0.2390050319823954
1628,0.0342681858465896,0.2215439347240745,0.23906923994155
1629,0.020379840947388324,0.2069313401942309,0.23900382680857335
1630,0.04068135795527228,0.20673367250298696,0.23900250603580583
1631,0.23620634420158942,0.2057344958758103,0.2390015350359635
1632,0.2681618045249148,0.2055780715516713,0.23900167803154915
1633,0.10867534448811064,0.20010343599836614,0.2390091014758305
1634,0.7836558478395035,0.20279235363970916,0.2390161026883078
1635,0.1555072781028025,0.20004047153963928,0.23899890334118065
1636,0.19717390122736017,0.2638789432258736,0.23920857048560645
1637,0.26187286730763815,0.2370423320094789,0.2390388448291156
1638,0.2165668958928681,0.2371540611494153,0.2390424328533804
1639,0.09441901808369779,0.2389828467729095,0.23905132103478383
1640,0.2706115950418266,0.23932880565243714,0.23904655379190212
1641,0.03225121317964236,0.20641570514878138,0.23900370700888476
1642,0.2133511342568439,0.21208975390668874,0.23902499887918635
1643,0.09367609022990322,0.20624366314072107,0.23900172423453714
1644,0.011240339360124429,0.20757879664723294,0.2390137155103473
1645,0.043510714674530784,0.20248849028440116,0.23899998667329397
1646,0.0077110491416834,0.20060560258057303,0.238996225289363
1647,0.13166310891491922,0.1971790009529626,0.23899310562679363
1648,0.16248485704875543,0.19704102366009785,0.23899252235278548
1649,0.023775497466628107,0.1965556422703812,0.23899615611137923
1650,0.05928448194365893,0.19601675504749966,0.23899825260628085
1651,0.10757163096306534,0.19480187047414627,0.23899078180513245
1652,0.22962477308128315,0.1950400269056716,0.23899173312351163
1653,0.05466887775640909,0.19608684701164691,0.23899472953241113
1654,0.4378528237703245,0.20021970793147656,0.23900879518832627
1655,0.1374113684440215,0.19626824833053486,0.2389928521563197
1656,0.10959580139676867,0.21553551709435598,0.23905796273811536
1657,0.11175223422754735,0.20843417215859936,0.23900894059416933
1658,0.006468419885567079,0.20229641931654577,0.23900243861975887
1659,0.05759225679025738,0.2002163608858572,0.23900043320238265
1660,0.18285109955961135,0.1991227454302413,0.2389963990091581
1661,0.007840538619876913,0.18932965873515264,0.23898723048063125
1662,0.019252073714182204,0.19129984060639932,0.238996560625736
1663,0.4471575013784243,0.18909228118511473,0.23898625587644837
1664,0.03445221198970735,0.1878004392814481,0.23898517657617194
1665,0.2830409013272145,0.2087662403586452,0.2390544620847935
1666,0.5777546586329405,0.19911169495566894,0.23899667822749632
1667,0.0465394753797818,0.20573173196485883,0.23902236905169244
1668,0.12080393881108586,0.23710146462599108,0.23911511544183564
1669,0.06296042231977436,0.2219778492206897,0.23901953669688106
1670,0.06997193948077175,0.2135295141774931,0.23901376591599133
1671,0.08044181837428734,0.213049288321903,0.23901074035790054
1672,0.018826484139158516,0.20916642973578622,0.2390070059198431
1673,0.3589913776763309,0.1931206657559272,0.2389907889243206
1674,0.46948305401343593,0.19271985994997154,0.23898890805505862
1675,0.039949439025608775,0.20540212998637283,0.23903270558835593
1676,0.07789036972558609,0.221925602011158,0.23907143220908086
1677,0.07929059892205016,0.21170989055423778,0.23900812676140967
1678,0.3617572494470544,0.21009307860772525,0.239007995402499
1679,0.2894999116198531,0.21027408922573598,0.23900826683925405
1680,0.26288940858826737,0.2172419063068413,0.2390452054843727
1681,0.03461667456445694,0.20902477534965064,0.2390251918390125
1682,0.10360693772294398,0.2123571161110449,0.23902492012473112
1683,0.2594779518906066,0.20898022377258513,0.23900506358666004
1684,0.17405330855675852,0.20941716436591865,0.2390078704950306
1685,0.14114452972212707,0.2095266956002106,0.23902145996060634
1686,0.025320594642772715,0.2054735307085985,0.23900826887836635
1687,0.19369798233691077,0.20081949147279302,0.2390014063586719
1688,0.09966183592005669,0.19990208780855306,0.23899581155787253
1689,0.04167389208471471,0.20250415317622375,0.2390074968310094
1690,0.34702032428908663,0.1952586385314418,0.23899416412236751
1691,0.013075036019770676,0.1934672449055914,0.2389903381319377
1692,0.0577277927673967,0.20490602887168197,0.23903050842188808
1693,0.13592783635536268,0.19932895913255308,0.23899576452951768
1694,0.018353503746343768,0.19776947243714824,0.2389949189893158
1695,0.2444012593222003,0.199002990108823,0.23899981469675577
1696,0.2917308710136808,0.1981014249301523,0.2389945100466675
1697,0.21221974105165195,0.19715615657187724,0.23900802385438571
1698,0.06422377938302248,0.20120418150250868,0.2390186608951629
1699,0.10263282965048728,0.2018483744421434,0.23900955875912833
1700,0.051945820235641524,0.19924330335409415,0.23899700844370247
1701,0.33569696423994067,0.20008242747234864,0.23899941005673997
1702,0.03632855050683137,0.19566052007371965,0.23899327023796568
1703,0.19210580700006183,0.20235042260981512,0.23902662879041842
1704,0.0,0.1944224326893335,0.2389917551823824
1705,0.06288336964374852,0.19802145724459563,0.2390039643391844
1706,0.21710786048521472,0.19570360231239312,0.23899269890473393
1707,0.2255716634600174,0.19533194909781454,0.2389934257131698
1708,0.2116541932984487,0.19423698017825392,0.2390026622931098
1709,0.018090226881587828,0.19715859236769054,0.23900650779845262
1710,0.049989829066018295,0.19769804863325804,0.23900548851466505
1711,0.03330870203301223,0.1953129850444159,0.23899239553233548
1712,0.09350335858795616,0.19526855191329226,0.23899289164977872
1713,0.20583563919488665,0.19292427355049327,0.23899013561509191
1714,0.1485925901982866,0.19010809702032416,0.23898934327187393
1715,0.008782159749752967,0.19194033237223876,0.2389992380834333
1716,0.16134880213906513,0.19226640967817524,0.23899463735938606
1717,0.15045109980210247,0.1909586877609344,0.23898802738751396
1718,0.20146237668696831,0.19363059571636063,0.2389969821222757
1719,0.023534298497279987,0.19380115250878294,0.23899643147236221
1720,0.0019595344943713292,0.1941046006321406,0.2390011834524821
1721,0.013068467009252061,0.19077242919085313,0.2389881995022295
1722,0.2535619764131586,0.19070357471818117,0.23898800599665299
1723,0.0654860821382109,0.18933261930936707,0.23898665524340018
1724,0.08222148551294324,0.19493094588465687,0.23900774596079946
1725,0.09439018755472652,0.18933203306360452,0.2389877636987217
1726,0.01087962794146547,0.18980495267148684,0.23898883481919492
1727,0.18508787501605045,0.19007190405496938,0.2389896984099218
1728,0.15354848484955075,0.18966713604851518,0.2389871604898485
1729,0.3437554282968156,0.19004326379349243,0.23899570395836617
1730,0.11096577751027183,0.19027776369052005,0.23899343009419866
1731,0.29591711524347847,0.20077587624730917,0.2390269152255133
1732,0.048580140395132504,0.19577231315829624,0.2389963063008052
1733,0.1811710026474105,0.2043929962806541,0.23902313993250382
1734,0.05033347179828279,0.1989062125112492,0.23899692881723342
1735,0.21161754958126924,0.2010685259527845,0.23900642839720773
1736,0.2119591649879256,0.19390441863028507,0.23899173826971912
1737,0.11243771847148422,0.19747062592194142,0.23900560274529753
