date,actual_volatility,har_forecast,har_sentiment_forecast
1593,0.3000842349160458,0.1855355204608209,0.21792418596638802
1594,0.019081636645095372,0.18655965329747726,0.21792698580454273
1595,0.025073143203768633,0.2003023919180837,0.21796403854429167
1596,0.14985164374669874,0.1798448932740558,0.21791061948751228
1597,0.17746125234278465,0.17963038401306244,0.21791053391310117
1598,0.3045128621452795,0.1835402872026363,0.21792051339933524
1599,0.018704275336172204,0.18563835282264896,0.21792560370840494
1600,0.03555075245528545,0.1958671102257441,0.21795100746168236
1601,0.2066878853432617,0.1818001059847554,0.21791394114038248
1602,0.07203515596264512,0.18184483793153636,0.21791425762464295
1603,0.022777980282173642,0.18838320861356866,0.21793188859557117
1604,0.14465588582171252,0.1821240251067604,0.21791533363523077
1605,0.07464491686848766,0.17952031839306598,0.21790822693692066
1606,0.11588568287408567,0.1828817336043722,0.21791744733345322
1607,0.042537520407683035,0.18049817541397992,0.2179114238098911
1608,0.024206254490273606,0.18119985965563343,0.2179129997474389
1609,0.20818146238205198,0.17920799060577777,0.21790802266169937
1610,0.343614388500886,0.17888953194731752,0.21790742835075094
1611,0.08838310807562613,0.18629497887376603,0.21792620403858262
1612,0.051416515815838684,0.20115549222478157,0.21796351416027002
1613,0.23222338569456538,0.18131009587683583,0.21791659440977687
1614,0.04488001902593065,0.180564721593971,0.21791458781558004
1615,0.2297754739016703,0.18997131180282026,0.21793859548149774
1616,0.2301162820708196,0.18114961236543814,0.21791536571811213
1617,0.3981974773609068,0.1871584025274058,0.21793172871252486
1618,0.040200564522934176,0.18864344206603767,0.21793478264078003
1619,0.014343879298446672,0.20951610775435656,0.21798728217631894
1620,0.15602652547423912,0.18435355055355376,0.21792118856208637
1621,0.21331291482668707,0.1837829702340718,0.2179202641742301
1622,0.11314714610132565,0.18617528421869867,0.2179277732739162
1623,0.11795434636417985,0.18970195020878014,0.21793620737867708
1624,0.2103289752479522,0.1818574836950737,0.21791491672465663
1625,0.06830537547703562,0.1819848451918543,0.21791582413185231
1626,0.5796319875503239,0.18789901554315588,0.21793080578654933
1627,0.3934636332125741,0.18151731755105732,0.21791384961601257
1628,0.25853759008275096,0.24108768762793348,0.2180658029452869
1629,0.05440646238760127,0.21795713542229334,0.2180024109633245
1630,0.14236977548808355,0.20620196766328314,0.21797056207055832
1631,0.17247097638746944,0.19564865242161816,0.21794260505813215
1632,0.0471231030512455,0.19880252483996555,0.21795059448372023
1633,0.3314998958501056,0.1938303981121034,0.21793691438112556
1634,0.5270651892813372,0.18533450293700238,0.21791626908023157
1635,0.17816929514879026,0.20363884581687505,0.21796273710019268
1636,0.0469445571170265,0.2376216747362918,0.218047931321229
1637,0.16882913012676673,0.2001953808391332,0.2179497007614189
1638,0.13073214714020695,0.19513851230427784,0.21793629035257442
1639,0.03085762340696375,0.19943074332095867,0.21794813194184662
1640,0.2785009648557362,0.19542708399479997,0.21793799648932508
1641,0.10890304754986431,0.18569166031814735,0.21791452898367616
1642,0.1580099028693926,0.19906059602725848,0.21794848055487376
1643,0.09681674174956993,0.1893810423730614,0.21792276812706432
1644,0.11565754807295806,0.19130910395109074,0.21792783038105518
1645,0.12267017701082547,0.18841017940609883,0.2179208418028913
1646,0.02468195857169446,0.1892797031482725,0.2179231570761432
1647,0.32480369112017987,0.18826444956797836,0.21792029068938043
1648,0.047299742488510745,0.18539236603660986,0.21791350356136852
1649,0.12618982165871118,0.20402857364753535,0.21796097087067232
1650,0.013431581267917124,0.1847698132095501,0.2179164135862507
1651,0.1247720030491303,0.1854884488006309,0.2179209114401606
1652,0.09712938902173539,0.18210894850630377,0.21791320728323987
1653,0.1537261330752924,0.18488514847398604,0.21792033147887044
1654,0.2957667443540748,0.1818728586822219,0.2179123331878656
1655,0.02095063464307601,0.18440902256208713,0.21791919183557262
1656,0.01981101090405181,0.19645826000130281,0.21794955924682335
1657,0.26220026728021617,0.18210537687781447,0.21791376392253775
1658,0.1580735514677026,0.17895936641156698,0.2179106139941301
1659,0.32837544891362047,0.19095209048403677,0.2179417014244082
1660,0.3352343486860965,0.18455408885460986,0.2179244105571376
1661,0.14790685059354225,0.19838386337983593,0.21795944535568643
1662,0.13290676953713138,0.20234180960359466,0.2179684009484466
1663,0.027626104221419905,0.18922558362921257,0.21793348615245275
1664,0.1396028267764988,0.18692723226197205,0.21792840851140738
1665,0.15912024465162874,0.18374632261565613,0.21792016406888656
1666,0.287739216429389,0.1847291104032294,0.21792261965030046
1667,0.12424208824753698,0.18399455223849862,0.21792015033520412
1668,0.06431741678304735,0.1946949352021248,0.21794722887654938
1669,0.15972524085859505,0.18440521962854795,0.21792008630941306
1670,0.1083754151185194,0.18279119357032586,0.2179157740030494
1671,0.02941654443459697,0.18535135189676635,0.21792403537526933
1672,0.12155405380298359,0.18307556946386452,0.21791782086912578
1673,0.08433671513197497,0.17958781934956175,0.21790868603379354
1674,0.3585477505766901,0.18183938291673352,0.2179143477800239
1675,0.13490618241041288,0.18064834441270028,0.21791137362602298
1676,0.022469089495308268,0.2024511993798245,0.21796690869214552
1677,0.018303961005974596,0.18573807557985367,0.21792296270036346
1678,0.25073587183687085,0.18215191514816742,0.21791513244634236
1679,0.19914348969267487,0.18182909619779766,0.2179142443597506
1680,0.104918601826018,0.19312260966607686,0.21794300256393048
1681,0.061722448112416665,0.1874729871365255,0.2179284113828965
1682,0.018313639179981796,0.1828241686028033,0.21791639650091682
1683,0.1071658661980588,0.18073630950574532,0.21791284513476256
1684,0.015157758039937482,0.17906549247366357,0.21791053444600336
1685,0.0996365147836537,0.17960281972104794,0.21791200696482005
1686,0.0228730687764539,0.1769047590946291,0.21790511308880364
1687,0.05476081022051743,0.17845147397001646,0.2179090168554618
1688,0.02351929442145764,0.17675999002853263,0.21790490285493994
1689,0.32752258135157514,0.17696366789505047,0.2179058642747654
1690,0.10842509711325325,0.17552918825381073,0.21790359008561658
1691,0.00485974476226562,0.19489532881828794,0.21795322149524596
1692,0.12731178193905787,0.18047852904209505,0.21791507343651204
1693,0.05794562392135793,0.1784234534848847,0.2179101302482507
1694,0.1982172496355265,0.18120203554072195,0.21791740826555903
1695,0.021300672469539768,0.1793297879871278,0.21791243296396726
1696,0.9911536804923434,0.18365344402360004,0.21792319109002484
1697,0.15627353925044243,0.17744526549653858,0.21790691696976675
1698,0.07405792080822149,0.35567480403178475,0.21836351311495128
1699,0.11616678971977883,0.2101589865153906,0.21797975977607326
1700,0.3329104032229006,0.20737222854051196,0.21797232500374605
1701,0.19711743850626287,0.20819645331052716,0.21797418262387971
1702,0.10820489729445328,0.225756058578676,0.2180198801438156
1703,0.17110747944016091,0.19546202084395442,0.21793748169707686
1704,0.18950537584923682,0.19107841051074453,0.21792587676540903
1705,0.0812231822373502,0.19449869947324894,0.21793448253556272
1706,0.06296985384823081,0.1963301737070511,0.21793870665225296
1707,0.4484212390436494,0.1896842660968574,0.21792099497286116
1708,0.02904517364076956,0.1886069127980366,0.21791799066201378
1709,0.07732060366472997,0.22442625406890399,0.21800936691121542
1710,0.0876338122630369,0.19338201861397844,0.2179274347629016
1711,0.10041835077280221,0.19358020168359114,0.21792782094109855
1712,0.15800628209243925,0.19393386174813074,0.21792862308162939
1713,0.06799686017513261,0.19343426944181596,0.2179291390938844
1714,0.34495601869521947,0.1922240611333138,0.2179252269413559
1715,0.18654599297319516,0.1892534602307791,0.2179173190108469
1716,0.01762901294452483,0.21001806531704983,0.21797044891708672
1717,0.2794337608053285,0.19808463065706855,0.21793847118362714
1718,0.008101350276081705,0.1922397839397965,0.21792376329033228
1719,0.22735176055668782,0.20595221334336908,0.217958608704182
1720,0.1876008139058236,0.18397490596150767,0.21791901481749007
1721,0.03403554991430497,0.19072770605500292,0.21793612785593808
1722,0.08743882483541669,0.188529099305907,0.21792977682950607
1723,0.09603102561164348,0.1832424240001637,0.21791607115323935
1724,0.20138734988541357,0.18173404842347668,0.2179138333174094
1725,0.020140419762739475,0.18185943496532408,0.21791474250937842
1726,0.0810696301704388,0.1866927888875819,0.21792691661258773
1727,0.1525899904181915,0.17957681934673758,0.21790860102121998
1728,0.10056820938267337,0.18032687564476538,0.21791114161865563
1729,0.6077492320874229,0.18335997706179508,0.2179188687369353
1730,0.013071693195174755,0.18143725517650938,0.21791368685582876
1731,0.015626575614905408,0.24454742050549294,0.21807781987081476
1732,0.049161437145766824,0.18836633946825984,0.2179297078040512
1733,0.14811280793842646,0.1881893577388262,0.21792933132737302
1734,0.04414417413171724,0.188038642603858,0.21792897612421722
1735,0.27705749921070943,0.191371692090121,0.2179375741352415
1736,0.21157461092133625,0.18056666709647198,0.2179085266655267
1737,0.12492094494281725,0.19425373941669793,0.21794347112527035
