date,actual_volatility,har_forecast,har_sentiment_forecast,har_log_forecast,xgb_forecast,xgb_sentiment_forecast,har_sentiment_trained,xgb_sentiment_trained
2023-12-14,0.15416827381514395,0.3253138762875449,0.3645212114835832,0.20721512791922925,0.41399392412055136,0.2860887316105119,True,True
2023-12-15,0.08917216383399425,0.3890191408605384,0.3361958780594241,0.22729652578129467,0.017763018135867423,0.28959383860458715,True,True
2023-12-18,0.32043090786048184,0.3573237185529587,0.39841966266068257,0.19524900195851388,0.25458847247546595,0.0804026422769604,True,True
2023-12-19,0.6346116986979565,0.28063506278545286,0.2955490574570549,0.19183400402662842,0.3715420971374946,0.43033120762245697,True,True
2023-12-20,0.46585109786457335,0.38767018504480666,0.37349239407024415,0.19984052473981426,0.5664162820204603,0.41817210686569306,True,True
2023-12-21,0.1227291629372193,0.3475956357921975,0.33221331807613064,0.21628916087511713,0.3175978100216791,0.4446561493691714,True,True
2023-12-22,0.2537975055690302,0.35150809606778266,0.35418442519070314,0.21053244632753051,0.35845333691364917,0.2220348534653683,True,True
2023-12-26,0.2960191791952689,0.3289903273717604,0.3088013203842346,0.19842117765400258,0.3184632659121646,0.19728472402723551,True,True
2023-12-27,0.5096376091841207,0.31617557137606744,0.3436692169827023,0.2028605352195018,0.46583195425656604,0.20971581961002542,True,True
2023-12-28,0.2974617205358408,0.3714629595269154,0.38731379557761714,0.2076685050438452,0.45300929063646256,0.2272380739344283,True,True
2023-12-29,0.0038334945952427594,0.38204591392734666,0.43213724404683906,0.2147986746852088,0.47882823671806213,0.28942769001583973,True,True
2024-01-02,0.6502392535447451,0.33402275031896483,0.2868252784640209,0.18658557087188746,0.3016694004610939,0.3399227933723322,True,True
2024-01-03,0.03465643130344807,0.38210623615324224,0.46693542482267303,0.16670938729811147,0.4937109464658114,0.3684394814901135,True,True
2024-01-04,0.029382785800158323,0.3881755925333234,0.3016918190049924,0.2096397117578319,0.03766699506665766,0.2617893704005888,True,True
2024-01-05,0.19663141053477082,0.3523663138409504,0.32907520381792504,0.1827364451290078,0.2405253676981577,0.04808279189325699,True,True
2024-01-08,0.36665096139401093,0.2793659259205146,0.30120082997859954,0.18446689051489587,0.09313815870738655,0.06309485005241716,True,True
2024-01-09,0.06906415470703504,0.3626930533908167,0.3928084991578175,0.2023126363705636,0.13706029681496323,0.20690805902351084,True,True
2024-01-10,0.4626778688343038,0.34066322806349375,0.3075646055001949,0.20610600532034276,0.281943427486195,0.12713510631681943,True,True
2024-01-11,0.5929033246971479,0.37840156101114747,0.2843762090181752,0.19059617705192552,0.3473432357617688,0.22806627957198378,True,True
2024-01-12,0.07380170874532645,0.42288097039397227,0.5053477810418863,0.21654702682425211,0.2903133731053263,0.2817638242326425,True,True
2024-01-16,0.31789452937102813,0.3428085873476888,0.33334554336677347,0.2198049227470114,0.0,0.4841640627282602,True,True
2024-01-17,0.2726099968007942,0.3932836638581748,0.4244149233540227,0.20450509329407685,0.5241229942783744,0.44456941558949453,True,True
2024-01-18,0.023208713061611055,0.37376534195816663,0.3553242015709577,0.2187550351063377,0.6163840796666517,0.2298388229650414,True,True
2024-01-19,0.25566276855637526,0.3234330068295881,0.37015479108781546,0.20070667686652502,0.30916475745645283,0.2886536773452694,True,True
2024-01-22,0.025827993010869934,0.3550386686288193,0.3647092154407383,0.18507286410165485,0.5063971023980739,0.4781580481279721,True,True
2024-01-23,0.09974643215588881,0.3387089349859926,0.36130933369448004,0.19530889089552134,0.6877408559387959,0.45593548188810373,True,True
2024-01-24,2.0519098634669675,0.334284240880526,0.35513467896035134,0.178575165420899,0.8000354936400248,0.7234352749053192,True,True
2024-01-25,0.05379975212595269,0.48534601503384595,0.5840468338323577,0.18965553156238218,0.6376148439776571,0.718732610307199,True,True
2024-01-26,0.6517356925795829,0.5557862002796118,0.5538110849438334,0.2839109395288427,0.21387663143019153,0.5319600823140648,True,True
2024-01-29,0.05478011096923735,0.47849190029566147,0.5323218502702968,0.2513643119287965,0.0764408245614224,0.3263453837413496,True,True
2024-01-30,0.3603429325283019,0.3703690845159546,0.3603941786673416,0.2738005317097336,0.5736890044205448,0.7602417362333853,True,True
