date,actual_volatility,har_forecast,har_sentiment_forecast,har_log_forecast,xgb_forecast,xgb_sentiment_forecast,har_sentiment_trained,xgb_sentiment_trained
2024-01-30,0.4336290311842186,0.14502196443034537,0.189738696523683,0.07786630381893919,0.22350399948820399,0.13425978758125184,True,True
2024-01-31,0.24564267804825887,0.23812901323303914,0.2554848346967598,0.08435830168576594,0.1618949982179767,0.17293806288994576,True,True
2024-02-01,0.28983965219840463,0.18922956556338857,0.20318591951021778,0.11325773418464227,0.1398716655255096,0.2672396681808342,True,True
2024-02-02,0.21649098639703426,0.17856560448903605,0.21688749537388774,0.11954251531212912,0.31552897504128236,0.15778012950469822,True,True
2024-02-05,0.006262740033638015,0.2557765642766154,0.2100211759293698,0.1250621842772257,0.2709109231991814,0.2034564002738403,True,True
2024-02-06,0.33162675173067596,0.18956118090932372,0.22765176740140475,0.10364601778714673,0.07502718964218157,0.13971634975608702,True,True
2024-02-07,0.0023001153120466803,0.18104300417607444,0.21626032756042787,0.12047656770924092,0.21733891164575686,0.2454387594091677,True,True
2024-02-08,0.24497136912765086,0.18247331661658406,0.19694184791329616,0.09636420331876776,0.31708215029665415,0.28535726674498585,True,True
2024-02-09,0.20094739088984653,0.1433638702139762,0.11226197051781653,0.10683529208057328,0.1512878066884994,0.10464349735851088,True,True
2024-02-12,0.3454897584428607,0.21269484560170931,0.21396678957634496,0.11356804680188844,0.14515688528286866,0.15553152332971024,True,True
2024-02-13,0.12336738225682439,0.24785043213640334,0.2236845194683928,0.11467467544618953,0.18648562906023872,0.12279501692791704,True,True
2024-02-14,0.11399397670804182,0.2037139934452709,0.20977607495428235,0.12285696699482031,0.39397354001963364,0.23670468019627766,True,True
2024-02-15,0.09791615240188856,0.18857721869741123,0.1865967540409349,0.11201181047664972,0.37882485261275667,0.15711050356349981,True,True
2024-02-16,0.04997327157334119,0.18021899049839946,0.16642470437739942,0.11233063380558407,0.12361478841481725,0.04128773968697165,True,True
2024-02-20,0.02405978745127085,0.16962474152974494,0.168337705715418,0.10334888385604615,0.1513708622563559,0.23191538317152252,True,True
2024-02-21,0.3694589707687201,0.14138972753703477,0.13678417867778203,0.09349244562217329,0.17417129771594417,0.22320781406272341,True,True
2024-02-22,0.05059814450735335,0.1403794011792761,0.12062450018476155,0.08065272641502676,0.10983328231285001,0.05734669271203856,True,True
2024-02-23,0.1086922326710908,0.16943343714864362,0.169552448497346,0.10291970681185889,0.268558988973268,0.19949731415549055,True,True
