date,actual_volatility,har_forecast,har_sentiment_forecast,har_log_forecast,xgb_forecast,xgb_sentiment_forecast,har_sentiment_trained,xgb_sentiment_trained
2023-12-14,0.04332861311356692,0.1703054063965849,0.160432207694298,0.09942536287228394,0.13997387891966165,0.17382430383090927,True,True
2023-12-15,0.13556377163144714,0.15457108825344187,0.1440258582249132,0.0964582945555634,0.12155343667702177,0.09020496266221628,True,True
2023-12-18,0.08486277179872974,0.16287275412390242,0.18525667427670128,0.09653169819485935,0.08315637453854904,0.20509821997969033,True,True
2023-12-19,0.17099596596340258,0.14152081394421293,0.15054668751326528,0.09440420756143351,0.2792982960449719,0.19503642553800687,True,True
2023-12-20,0.012227268448736454,0.16783763863936157,0.1551838973719759,0.09369415601642704,0.2341257637747497,0.2914313304227873,True,True
2023-12-21,0.08830895026024262,0.13527190470006809,0.11371572949776573,0.08421396282625225,0.21168417421793856,0.12031220392227303,True,True
2023-12-22,0.045162464522911394,0.14188326473660903,0.15885438884238026,0.08487871351606584,0.11874901792187192,0.17806387447638497,True,True
2023-12-26,0.008220121694404635,0.13924789398567736,0.12851453188802464,0.08644746141667232,0.2825183865514137,0.238452835230919,True,True
2023-12-27,0.03530197930602527,0.12380322003139113,0.16914831521892973,0.07981155988975412,0.137805266230288,0.29766598210845113,True,True
2023-12-28,0.08633976207806261,0.11557477918756534,0.12594709808151078,0.07866722269847803,0.1377907596695137,0.05607994021773286,True,True
2023-12-29,0.5785094248507763,0.12344613718026168,0.12479776258632519,0.06805203741128353,0.0672732838386967,0.08056950367614805,True,True
2024-01-02,0.11930930898135558,0.20494171782475104,0.16318511936892888,0.07630131852313242,0.30219891230685775,0.2471122261854826,True,True
2024-01-03,0.20289925498221398,0.18412217222816551,0.19857518858966916,0.1244045071383006,0.24471851647833262,0.2537939323062355,True,True
2024-01-04,0.06383310406133107,0.19202131166528938,0.15262410762480766,0.12500286483967893,0.18792309970954604,0.1998044893537358,True,True
2024-01-05,0.37919905096397627,0.18507288112218537,0.18601211704673054,0.12550253643231446,0.22708397040124664,0.30582122296854936,True,True
2024-01-08,0.035971228187275446,0.19631602925454447,0.22834458043701622,0.12820162009239808,0.43678929722674054,0.5075154393785484,True,True
2024-01-09,0.08977635013710909,0.21865700443552835,0.2211746600150918,0.13051993960043495,0.22063368832422098,0.30972038444264904,True,True
2024-01-10,0.05123895804414145,0.155413153003554,0.13095955706016937,0.11370298352607709,0.1677393736274007,0.23810659675057397,True,True
2024-01-11,0.028201761019955945,0.16071226173277872,0.1530969499882242,0.11243881150720607,0.09934869053468333,0.14994415436772301,True,True
2024-01-12,0.1967418830877084,0.14652845359118047,0.18431086722876172,0.10714651349369674,0.2849100164204928,0.19153393650361286,True,True
2024-01-16,0.08234014996144486,0.17749755019404917,0.16616974178170996,0.10926879674703528,0.18272225557364505,0.18058702550137767,True,True
2024-01-17,0.5088018209406193,0.14540315931973988,0.15358759541782724,0.09396856837601629,0.1701934212491303,0.18633334065834564,True,True
2024-01-18,0.2446835126624034,0.1528658044989161,0.1374372281511833,0.09654826441920873,0.2682001281192748,0.03808655848577004,True,True
