date,actual_volatility,har_forecast,har_sentiment_forecast,har_log_forecast,xgb_forecast,xgb_sentiment_forecast,preferred_model,preferred_prediction,preferred_source
2024-04-22,0.2912214451857642,0.4441890706899888,0.4127984012421501,0.2429182085480093,0.4580545556812188,0.4580545556812188,har_forecast,0.4441890706899888,raw
2024-04-23,1.807696188665744,0.4014900991711415,0.4582598354344123,0.2456151619112647,0.3741630543723513,0.3741630543723513,har_forecast,0.4014900991711415,raw
2024-04-24,0.7692491993055098,0.4394639305404766,0.204996599478733,0.2456048694280156,0.2866956046924484,0.2866956046924484,har_forecast,0.4394639305404766,raw
2024-04-25,0.1772867507478573,0.5915916271648202,0.4403914877082995,0.3104259343989455,0.4279408802296749,0.4279408802296749,har_forecast,0.5915916271648202,raw
2024-04-26,2.2609622101875715,0.5246874564321886,0.5045416853488202,0.2967887029514187,0.9690586926294222,0.9690586926294222,har_forecast,0.5246874564321886,raw
2024-04-29,0.9064477664056502,0.5078650169195906,0.1333241266085287,0.2884501493333641,0.9180631009951918,0.9180631009951918,har_forecast,0.5078650169195906,raw
2024-04-30,0.2875461870272441,0.812178542259143,0.4537940195399675,0.3632155075177063,1.030805106348203,1.030805106348203,har_forecast,0.812178542259143,raw
2024-05-01,0.0017628653061205,0.6225514726197405,0.5042926996228547,0.34677770271607,0.9182140788177416,0.9182140788177416,har_forecast,0.6225514726197405,raw
2024-05-02,0.1037215506032154,0.4880381720055903,0.5129534834341789,0.2997812735723824,0.4804276796753457,0.4804276796753457,har_forecast,0.4880381720055903,raw
2024-05-03,0.3097344745669985,0.4655875589954902,0.4877605036213179,0.2521180939543099,0.3131053538949896,0.3131053538949896,har_forecast,0.4655875589954902,raw
2024-05-06,0.6086620489225315,0.449880361196439,0.456459745716523,0.3080536882443075,0.3799856930529712,0.3799856930529712,har_forecast,0.449880361196439,raw
2024-05-07,0.2782936351879029,0.5221348700144701,0.4151292667296009,0.3123327948454191,0.2703010210060398,0.2703010210060398,har_forecast,0.5221348700144701,raw
2024-05-08,0.2518435024709929,0.5035675996368812,0.4748367900827886,0.3129703751814151,0.4040094054302292,0.4040094054302292,har_forecast,0.5035675996368812,raw
2024-05-09,0.3264171939782881,0.486546630451387,0.4734542683997607,0.2989815279569969,0.3179320393516234,0.3179320393516234,har_forecast,0.486546630451387,raw
2024-05-10,0.3190305266307431,0.4588925765333655,0.4503879310173744,0.2994630528619252,0.3820770782927798,0.3820770782927798,har_forecast,0.4588925765333655,raw
2024-05-13,0.5142950478400149,0.4442860672450544,0.4566202638687965,0.3033884747518429,0.1344645737723221,0.1344645737723221,har_forecast,0.4442860672450544,raw
2024-05-14,0.321528929091943,0.4393600878734374,0.4222540365928984,0.3057623691732383,0.4633531175786629,0.4633531175786629,har_forecast,0.4393600878734374,raw
2024-05-15,0.0773626866114167,0.4971675295356332,0.4645705452270397,0.3095070846111922,0.4102017100084976,0.4102017100084976,har_forecast,0.4971675295356332,raw
2024-05-16,0.2361177505220189,0.443102677644229,0.4974257188662105,0.2922875968077688,0.4863800054624686,0.4863800054624686,har_forecast,0.443102677644229,raw
2024-05-17,0.2261334419630904,0.4223421674068924,0.4643676396036725,0.2777245861924206,0.3248913116921528,0.3248913116921528,har_forecast,0.4223421674068924,raw
2024-05-20,1.023383799630171,0.4527613818851251,0.4695739693818105,0.2911943070849324,0.2954610633599297,0.2954610633599297,har_forecast,0.4527613818851251,raw
2024-05-21,0.5619503140507347,0.4201006740602603,0.3319475068992343,0.295677122981789,0.3306522769622405,0.3306522769622405,har_forecast,0.4201006740602603,raw
2024-05-22,0.5716063946771801,0.5711394222066319,0.4473481528675916,0.3271090682719608,0.620098047379591,0.620098047379591,har_forecast,0.5711394222066319,raw
2024-05-23,0.4947411041232601,0.5226630718027464,0.4268323365737733,0.3199253751988086,0.7375397008482456,0.7375397008482456,har_forecast,0.5226630718027464,raw
2024-05-24,0.2220750909765207,0.4369645197657802,0.4266127547959474,0.3224554859264567,0.3016554999568665,0.3016554999568665,har_forecast,0.4369645197657802,raw
2024-05-28,0.050375095186253,0.4568537496039988,0.4740267737003152,0.2980828667033964,0.4649307178331103,0.4649307178331103,har_forecast,0.4568537496039988,raw
2024-05-29,0.2325444458237022,0.4246536211271001,0.4976588451518875,0.2769075733077894,0.5859894866592094,0.5859894866592094,har_forecast,0.4246536211271001,raw
2024-05-30,0.0631646255678706,0.3911240284593074,0.4581453842086506,0.2604559800199103,0.2810827833201834,0.2810827833201834,har_forecast,0.3911240284593074,raw
2024-05-31,0.1603733205225326,0.3767772586052785,0.4859670527017713,0.2259594374280674,0.594314458745113,0.594314458745113,har_forecast,0.3767772586052785,raw
2024-06-03,0.1374649832037277,0.3605014500532886,0.4632080670386439,0.202642578420663,0.3709411411498772,0.3709411411498772,har_forecast,0.3605014500532886,raw
2024-06-04,0.0208769732549005,0.3519928558237417,0.4659711103771195,0.2046749847272577,0.4917832775984852,0.4917832775984852,har_forecast,0.3519928558237417,raw
2024-06-05,0.2644765178195571,0.33289948021233,0.4826790535885217,0.1958964682787459,0.6591529993416811,0.6591529993416811,har_forecast,0.33289948021233,raw
2024-06-06,0.0410915779243857,0.3346882157381887,0.4425456190081088,0.1876238005101566,0.3853585434337313,0.3853585434337313,har_forecast,0.3346882157381887,raw
2024-06-07,0.3335276534211315,0.3582619943586002,0.487515582988838,0.2041762311742134,0.6801449376265195,0.6801449376265195,har_forecast,0.3582619943586002,raw
2024-06-10,0.288508712465903,0.3657778562620063,0.4333215299023032,0.1893122996272137,0.2915462404444012,0.2915462404444012,har_forecast,0.3657778562620063,raw
2024-06-11,0.6050326979753247,0.3814974010342393,0.448740969171524,0.2109867779223872,0.6833193219965313,0.6833193219965313,har_forecast,0.3814974010342393,raw
2024-06-12,0.4571701202733424,0.3270552672345611,0.3864320566966323,0.2141054185142766,0.4744513653112233,0.4744513653112233,har_forecast,0.3270552672345611,raw
2024-06-13,0.3928319211174303,0.3745924369239041,0.427504815277488,0.2296350213975972,0.138639736950479,0.138639736950479,har_forecast,0.3745924369239041,raw
2024-06-14,0.8194279613049037,0.394678161332617,0.4321326213951246,0.2290601120477255,0.2288663794536157,0.2288663794536157,har_forecast,0.394678161332617,raw
2024-06-17,0.2200210296359037,0.3520904817888376,0.3573580748925941,0.2296832224096436,0.385929144688387,0.385929144688387,har_forecast,0.3520904817888376,raw
2024-06-18,0.2850663244804458,0.427661655945721,0.4771174127332123,0.2438642119379899,0.5660315940962869,0.5660315940962869,har_forecast,0.427661655945721,raw
2024-06-20,0.1254002227956724,0.4228794331768689,0.4590645239909247,0.2313540633615976,0.6372808633619151,0.6372808633619151,har_forecast,0.4228794331768689,raw
2024-06-21,0.0373419695840326,0.3362699029888129,0.4668034083813304,0.2298760118314579,0.3416622888657137,0.3416622888657137,har_forecast,0.3362699029888129,raw
2024-06-24,0.4094053779202241,0.3599102111607679,0.4861715735767832,0.2156477881994253,0.2255246673439373,0.2255246673439373,har_forecast,0.3599102111607679,raw
2024-06-25,0.7464519356206266,0.3216711789927271,0.4159622913395771,0.1970019543702764,0.3041466223599302,0.3041466223599302,har_forecast,0.3216711789927271,raw
2024-06-26,0.0846558901517008,0.362015742436463,0.3751069832572634,0.213373099310726,0.1771867177643067,0.1771867177643067,har_forecast,0.362015742436463,raw
2024-06-27,0.0369460330773387,0.3600660529144378,0.4871842307889786,0.2208870112592917,0.1659678824316017,0.1659678824316017,har_forecast,0.3600660529144378,raw
2024-06-28,0.9331009309159044,0.3591732890025442,0.4915203441768442,0.193338944693292,0.0716421239023818,0.0716421239023818,har_forecast,0.3591732890025442,raw
2024-07-01,1.5414456740294105,0.2930152400735899,0.3205593394463422,0.1957244885904179,0.315016019385679,0.315016019385679,har_forecast,0.2930152400735899,raw
2024-07-02,1.0060159647946687,0.4565062329798321,0.2689790224023802,0.2484749940009154,0.270610205040553,0.270610205040553,har_forecast,0.4565062329798321,raw
2024-07-03,0.327124114925003,0.4466321087612623,0.3593722843242539,0.2900126462001549,0.4149493670481465,0.4149493670481465,har_forecast,0.4466321087612623,raw
2024-07-05,0.0893701436812339,0.4586166190128282,0.4703659775045932,0.2904941181490288,0.5574500093391044,0.5574500093391044,har_forecast,0.4586166190128282,raw
2024-07-08,0.5786398749228449,0.4258992163279004,0.4953575227682313,0.2712104586349255,0.6817973099374385,0.6817973099374385,har_forecast,0.4258992163279004,raw
2024-07-09,0.0561794402880927,0.3815484989056917,0.3981611297334089,0.2639395022926596,0.5647470155500989,0.5647470155500989,har_forecast,0.3815484989056917,raw
2024-07-10,1.400461340449618,0.4477700508296895,0.508859593037341,0.2780356070839589,0.4394164248442483,0.4394164248442483,har_forecast,0.4477700508296895,raw
2024-07-11,0.4672552890388876,0.5446367142378523,0.2802631831700418,0.2571426601209151,0.3229634254077545,0.3229634254077545,har_forecast,0.5446367142378523,raw
2024-07-12,0.2795473780496455,0.5604464132371327,0.4794105078238222,0.3122620522158867,0.4734355271096482,0.4734355271096482,har_forecast,0.5604464132371327,raw
2024-07-15,0.2444197623382265,0.4776095507210428,0.4780505616919968,0.295882126238976,0.9108108032057608,0.9108108032057608,har_forecast,0.4776095507210428,raw
2024-07-16,0.5067095340176544,0.3981505041472279,0.4572118565389138,0.2886768753118807,0.4905549153756105,0.4905549153756105,har_forecast,0.3981505041472279,raw
2024-07-17,0.0465647291816858,0.4630243123412913,0.4194351014101024,0.2873781906767005,0.4182613053555649,0.4182613053555649,har_forecast,0.4630243123412913,raw
2024-07-18,0.6520634827768772,0.4429594535207305,0.5060424628296734,0.2864221002422769,0.6446143311811784,0.6446143311811784,har_forecast,0.4429594535207305,raw
2024-07-19,0.7966259678668596,0.4910357907770269,0.4018698211108256,0.258037459361656,0.7807683947806779,0.7807683947806779,har_forecast,0.4910357907770269,raw
2024-07-22,0.3271362859670702,0.4637296250161408,0.3902852864407141,0.2917139856935027,0.3762243453486274,0.3762243453486274,har_forecast,0.4637296250161408,raw
2024-07-23,2.089766943786448,0.4563628781066928,0.4570371548675886,0.2984608233165922,0.5305709676989202,0.5305709676989202,har_forecast,0.4563628781066928,raw
2024-07-24,0.3100470620235938,0.6375968068810767,0.1782663208567545,0.2962907623707099,0.3803638140370446,0.3803638140370446,har_forecast,0.6375968068810767,raw
2024-07-25,0.0324666857639222,0.6716008629099112,0.5358993045913103,0.3532507651743285,1.0853136456103485,1.0853136456103485,har_forecast,0.6716008629099112,raw
2024-07-26,0.8643714572964278,0.5970258417640086,0.5452193699682031,0.3129477483395795,0.5256556164736562,0.5256556164736562,har_forecast,0.5970258417640086,raw
2024-07-29,0.6619999882043581,0.4131090873834353,0.3483846154930753,0.2973802610159217,0.1839314575618074,0.1839314575618074,har_forecast,0.4131090873834353,raw
2024-07-30,0.659948085475543,0.6252190647392724,0.4354061480740828,0.3442183896709005,0.485981847033669,0.485981847033669,har_forecast,0.6252190647392724,raw
2024-07-31,1.076086772761831,0.4800538578766756,0.4098830275111963,0.3430948678856922,0.2919056656014873,0.2919056656014873,har_forecast,0.4800538578766756,raw
2024-08-01,0.6873934046132938,0.5892317906416817,0.3462889555916237,0.337532595962085,0.2891241607646571,0.2891241607646571,har_forecast,0.5892317906416817,raw
2024-08-02,0.6865505619531116,0.6143221906505364,0.4297301192738956,0.3483576707493387,0.780204713500195,0.780204713500195,har_forecast,0.6143221906505364,raw
2024-08-05,0.1398639721627845,0.5818182242524259,0.4192371612540612,0.3321811451752159,0.6392656471447712,0.6392656471447712,har_forecast,0.5818182242524259,raw
2024-08-06,0.7186023473905057,0.464674815853897,0.4921686326879012,0.3195297539769255,0.5384283448425874,0.5384283448425874,har_forecast,0.464674815853897,raw
2024-08-07,0.5755445908503813,0.5583801711280328,0.4040261473782573,0.304102665762616,0.4995740094815615,0.4995740094815615,har_forecast,0.5583801711280328,raw
2024-08-08,0.0923404841617056,0.5273432696865062,0.4392283922133945,0.3293329650148992,0.4557627167646467,0.4557627167646467,har_forecast,0.5273432696865062,raw
2024-08-09,0.2004853284441327,0.4712054786832192,0.5011265272035336,0.3131086889127819,0.4459825443724849,0.4459825443724849,har_forecast,0.4712054786832192,raw
2024-08-12,0.8101153254786289,0.5038161737795199,0.4847213611811998,0.2900014486013653,0.2434192818856495,0.2434192818856495,har_forecast,0.5038161737795199,raw
2024-08-13,0.5004716711509325,0.4353420248687877,0.3703800313017832,0.2930765226235344,0.5597493472717258,0.5597493472717258,har_forecast,0.4353420248687877,raw
2024-08-14,0.9752711728144412,0.5588226283455349,0.4514471577460948,0.3166745750502798,0.3446337290165499,0.3446337290165499,har_forecast,0.5588226283455349,raw
2024-08-15,0.1461055177431955,0.4820774448428827,0.3573398234958048,0.3129345549285175,0.4634578154238002,0.4634578154238002,har_forecast,0.4820774448428827,raw
2024-08-16,0.4775305362110721,0.5305844279539358,0.5129356806928934,0.321063015804891,0.7191335205634064,0.7191335205634064,har_forecast,0.5305844279539358,raw
2024-08-19,0.1158881484313978,0.513946059395586,0.4486228018281114,0.2995288743997427,0.293229411104818,0.293229411104818,har_forecast,0.513946059395586,raw
2024-08-20,0.1550416365825296,0.4951116599489211,0.5003488056837087,0.310519071454216,0.3773396198928072,0.3773396198928072,har_forecast,0.4951116599489211,raw
2024-08-21,0.9228858462429906,0.4739844034376754,0.4892837821419629,0.2878232773766129,0.6235372769494258,0.6235372769494258,har_forecast,0.4739844034376754,raw
2024-08-22,0.7117429488737528,0.5184105370348076,0.3542941380870965,0.2955255640740776,0.3059571283881552,0.3059571283881552,har_forecast,0.5184105370348076,raw
2024-08-23,0.5207384858108952,0.5338482819261304,0.4214328994249497,0.3226863869180968,0.4453705161941921,0.4453705161941921,har_forecast,0.5338482819261304,raw
2024-08-26,0.3006482999606694,0.4963899596179496,0.4295547666753569,0.2931917560264556,0.6757153529974291,0.6757153529974291,har_forecast,0.4963899596179496,raw
2024-08-27,0.2647347979103547,0.4838582927890999,0.4653674603305632,0.2880603010764054,0.352989500750024,0.352989500750024,har_forecast,0.4838582927890999,raw
